id,geo,hh_size,hh_kids,hh_cellular,hh_education,hh_head_female,village_pop,village_far,treatment,asset_tot_value_bsl,asset_prod_value_bsl,asset_hh_value_bsl,asset_index_bsl,asset_prod_index_bsl,asset_hh_index_bsl,iagri_month_bsl,ibusiness_month_bsl,ipaidlabor_month_bsl,index_foodsecurity_bsl,fs_enoughfood_bsl,fs_adultskip_bsl,fs_wholeday_bsl,fs_childskip_bsl,fs_twomeals_bsl,control_primeageadult,control_income_pc,control_asset_count
31940,260,8,1,1,1,1,3500,0,1,2712.123047,2011.9104,700.2126465,0.786688685,0.730127037,0.885912478,-69.58612823,0,536.5285034,0.740589142,0,1,1,1,0,1,111.89991,36
31941,260,9,1,0,1,0,3500,0,1,116.9846802,75.7292099,41.25546646,-0.182479575,-0.177986115,-0.082240298,-19.04560089,0,170.1283112,-1.12978065,0,0,1,0,0,1,34.33491135,21
31942,260,3,1,0,1,0,3500,0,0,343.0420227,244.707077,98.33494568,-0.131568775,-0.093326628,-0.559405327,-44.4552269,0,7.43242979,-0.11483559,0,0,1,1,0,1,-51.454422,9
31943,260,6,1,0,1,0,3500,0,0,149.480423,80.53292847,68.94749451,-0.252106905,-0.175105527,-1.125108004,-24.71282768,0,23.41215515,-0.11483559,0,0,1,1,0,1,-1.406468987,9
31944,260,6,1,0,1,0,3500,0,0,279.519928,215.0935669,64.42634583,-0.188812673,-0.120668389,-0.992301643,-38.90412521,5.853038788,5.574322701,-0.11483559,0,0,1,1,0,1,-19.61865425,13
31945,260,8,1,0,1,0,3500,0,1,374.1249084,285.9625549,88.16236877,-0.092397809,-0.091724932,-0.018747253,-8.918914795,0,16.72296715,-2.229411125,0,0,0,0,0,1,-0.023973942,7
31946,260,7,1,0,1,0,3500,0,0,1022.34436,944.3546143,77.98978424,0.222599447,0.252651393,-0.407374799,-81.19928741,0,70.23646545,0.740589142,0,1,1,1,0,1,-13.85007191,17
31947,260,4,1,0,1,0,3500,0,1,452.9624329,330.891449,122.0709686,-0.042681206,-0.053273242,0.147118658,-29.17228889,0,16.72296715,-1.12978065,0,0,1,0,0,1,-13.64115906,6
31948,260,6,1,0,1,0,3500,0,1,371.8643494,241.8813629,129.9829712,-0.063703358,-0.032533862,-0.451643497,-89.28205109,0,3.344593525,0.740589142,0,1,1,1,0,1,-35.35832596,8
31949,260,6,1,1,1,0,3500,0,0,293.0268555,166.4347229,126.5921173,-0.1558505,-0.13530302,-0.308986008,-11.42736053,0.185810745,149.8377838,0.740589142,0,1,1,1,0,1,47.42999268,22
31950,260,6,1,0,1,1,3500,0,1,142.246582,100.9911194,41.25546646,-0.19041869,-0.152583703,-0.559405327,-3.530404329,0,28.09458542,-0.11483559,0,0,1,1,0,1,7.972126484,13
31951,260,7,1,1,1,1,3500,0,0,914.9106445,411.9330139,502.9776001,-0.044886168,-0.063164197,0.256716549,-127.8377914,61.50335693,593.1079102,-0.11483559,0,0,1,1,0,1,149.9846039,32
31952,260,5,1,0,1,1,3500,0,0,178.5853119,96.07437134,82.51093292,-0.179947883,-0.14958261,-0.451643497,-19.92820358,0,13.93580532,-2.229411125,0,0,0,0,0,1,-3.624856234,16
31953,260,5,1,0,1,0,3500,0,1,567.2909546,411.9895325,155.3014069,-0.052672043,-0.024524566,-0.407374799,7.200167656,0,351.182312,0.740589142,0,1,1,1,0,1,145.6751099,15
31954,260,6,1,0,1,0,3500,0,0,119.6973648,73.35561371,46.34175873,-0.223065406,-0.148961455,-1.080839157,3.363174438,0,196.6620941,0.740589142,0,1,1,1,0,1,67.884758,19
32001,261,5,1,1,1,1,400,1,0,513.3197632,219.4451752,293.8745728,-0.105452314,-0.108279571,0.029971022,0,0,163.8850861,0.740589142,0,1,1,1,0,1,67.61740875,37
32002,261,7,1,1,0,0,400,1,0,1916.118652,262.5090942,1206.015991,0.093219504,-0.103157476,2.815026522,-80.31669617,0,593.1079102,0.740589142,0,1,1,1,0,1,148.9944763,44
32003,261,6,1,1,0,0,400,1,0,3162.54248,752.2058716,1206.015991,0.35171482,0.071339346,4.040739059,-41.80741501,0,302.4999084,-1.214466095,0,0,0,1,0,1,87.5847168,37
32004,261,8,1,1,0,0,400,1,0,659.8048706,404.3600769,255.444809,0.104853414,0.043574415,0.885912478,-4.552366734,0,178.9357452,-1.12978065,0,0,1,0,0,1,47.38444519,95
32005,261,8,1,0,0,0,400,1,0,1047.775879,192.1487427,855.6270752,-0.108780444,-0.109973766,0.006297294,-26.98901176,0,140.4729309,0.740589142,0,1,1,1,0,1,28.56492233,21
32006,261,5,1,0,0,1,400,1,0,213.9067688,163.043869,50.86290359,-0.15143995,-0.123975761,-0.407374799,-35.70623398,0,53.06755066,-2.229411125,0,0,0,0,0,1,5.633714199,16
32007,261,2,1,0,1,0,400,1,0,286.2451172,270.4211121,15.82401466,-0.22517325,-0.151083872,-1.080839157,-7.209456921,0,0,-1.12978065,0,0,1,0,0,1,-11.18143463,11
32008,261,5,1,0,0,1,400,1,0,509.8158569,218.2018585,291.6139832,-0.098600544,-0.110363975,0.158327937,-24.24830246,0,351.182312,0.740589142,0,1,1,1,0,1,133.0648346,24
32009,261,7,1,0,1,0,400,1,0,241.0901642,92.4574585,148.6327057,-0.146396473,-0.152293921,0.069790341,-33.72464752,0,140.4729156,-1.214466095,0,0,0,1,0,1,28.23442268,17
3201,243,9,1,0,0,1,805,0,0,270.7036743,92.11837006,178.5853119,-0.09696348,-0.152474672,0.783552349,-3.94847846,0,86.73645782,-1.214466095,0,0,0,1,0,1,19.04388809,15
32010,261,7,1,0,1,0,400,1,0,142.5291595,87.14511108,55.38405228,-0.167205215,-0.133653447,-0.495912284,-13.19256306,0,0,-1.12978065,0,0,1,0,0,1,-5.534549713,13
32011,261,3,1,0,0,0,400,1,0,337.6731567,258.5531006,79.12007141,-0.178289533,-0.114516288,-0.92880863,-0.37162149,0,0,-0.11483559,0,0,1,1,0,0,-0.255721778,8
32012,261,5,1,0,1,1,400,1,0,204.7514496,167.1694183,37.58203506,-0.164583623,-0.131013691,-0.495912284,-26.29221916,0,0,-1.12978065,0,0,1,0,0,1,-13.15688515,9
32013,261,6,1,0,1,0,400,1,0,214.7544861,139.0252686,75.7292099,-0.169374883,-0.135838121,-0.495912284,-22.06502342,0,70.23646545,-1.214466095,0,0,0,1,0,1,14.33640289,19
32014,261,7,1,0,1,0,400,1,0,252.9581757,195.8786926,57.07948303,-0.15509887,-0.09736187,-0.840271056,-15.79391384,0,70.23645782,0.740589142,0,1,1,1,0,1,15.09671593,20
32015,261,5,1,0,1,0,400,1,0,811.8284912,656.979187,154.8492889,-0.015078621,0.051169291,-0.948032916,-20.99661255,0,56.18917084,0.740589142,0,1,1,1,0,1,11.07786751,21
32016,261,5,1,1,1,0,400,1,0,407.750946,272.1165466,135.6344147,-0.099255316,-0.088956803,-0.156955361,49.51855469,0,149.8377838,0.740589142,0,1,1,1,0,1,82.30915833,19
32017,261,4,1,0,1,1,400,1,0,317.7236023,136.8777313,180.8458862,-0.15764223,-0.136417672,-0.318837196,-19.04560089,0,117.0607758,0.740589142,0,1,1,1,0,1,49.14652634,17
32018,261,5,1,0,0,0,400,1,0,279.6894531,208.4813995,71.20806885,-0.193064794,-0.126295447,-0.973077416,-17.00168228,2.090370893,28.0945816,0.740589142,0,1,1,1,0,1,5.443036556,13
3202,243,5,1,0,1,1,805,0,0,118.1149673,86.4669342,31.64802933,-0.198167637,-0.160386264,-0.559405327,0,0,0,-1.373986602,0,1,0,0,0,1,-3.413885832,9
3204,243,4,1,0,1,1,805,0,0,329.4785767,188.192749,141.2858429,-0.11549934,-0.107798263,-0.121448927,-37.81248856,0,46.8243103,0.740589142,0,1,1,1,0,1,2.253548384,77
3205,243,15,1,0,1,0,805,0,0,1593.13916,575.8811035,1017.258118,0.101978377,-0.036043875,1.982127428,-94.39185333,0,167.22966,0.740589142,0,1,1,1,0,1,9.257128716,36
3206,243,11,1,1,1,0,805,0,0,743.1635742,132.8087006,610.3548584,0.066919997,-0.143582582,3.014251709,-82.59751892,0,0,-0.11483559,0,0,1,1,0,1,-15.50109863,18
3207,243,4,1,0,1,0,805,0,0,267.7084351,141.6814423,126.0269775,-0.151542202,-0.137893841,-0.209986418,19.69593811,0,93.64862061,-2.229411125,0,0,0,0,0,1,56.80083084,22
3208,243,4,1,0,0,0,805,0,0,230.5785065,157.1098633,73.46864319,-0.206568867,-0.147842482,-0.859495401,-26.01350212,0,17.55911446,-1.373986602,0,1,0,0,0,1,-8.175105095,8
3209,243,5,1,0,1,1,805,0,0,109.9203873,36.45174789,73.46864319,-0.258521914,-0.192205444,-0.973077416,0,0,309.6527405,-2.229411125,0,0,0,0,0,1,124.8078461,4
3210,243,6,1,0,1,0,805,0,0,233.9128418,162.4787292,71.43412018,-0.140962392,-0.127240807,-0.209986418,-22.01856995,0,117.0607758,-1.12978065,0,0,1,0,0,1,33.26864243,25
32101,262,10,1,1,1,0,812,0,0,840.0856323,562.0350952,278.0505371,0.087222539,0.068513036,0.275940865,41.24998474,0,17.8378315,0.740589142,0,1,1,1,0,1,10.66359806,21
32102,262,6,1,0,1,0,812,0,0,301.7865601,279.1808167,22.60573578,-0.091170125,-0.053993929,-0.5401811,-13.00674438,-2.78716135,0,0.740589142,0,1,1,1,0,1,-7.503833294,23
32103,262,7,1,1,0,0,812,0,0,423.1793518,373.4467468,49.73261642,-0.052275605,-0.058211379,0.079641536,7.200167656,0,0,-0.11483559,0,0,1,1,0,1,0.753466487,17
32104,262,7,1,1,1,0,812,0,0,591.0269775,325.4095459,265.6174011,0.00130588,-0.086136468,1.249495506,7.107261181,0,0,0.740589142,0,1,1,1,0,1,1.561729431,30
32105,262,6,1,1,1,0,812,0,0,831.0998535,705.3554688,125.7444,0.04978114,0.035256423,0.212447837,-28.05742264,0,173.249939,-2.229411125,0,0,0,0,0,1,46.75872421,25
32106,262,8,1,1,0,0,812,0,0,214.1893463,34.47374725,179.7155914,0.00822877,-0.084016912,1.318808675,48.77532196,0,58.53038788,-2.229411125,0,0,0,0,0,1,28.40415764,32
32107,262,3,1,0,0,0,812,0,0,353.1581116,322.0752258,31.08288574,-0.117096394,-0.059096493,-0.840271056,-50.81923676,0.306587726,56.18916321,0.740589142,0,1,1,1,0,1,-0.125275299,20
32108,262,8,1,1,0,0,812,0,0,601.4821167,353.9493103,247.5328064,-0.036665697,-0.088283263,0.733881831,17.28040123,0,318.4052734,-1.12978065,0,0,1,0,0,1,84.59676361,24
32109,262,6,1,0,0,0,812,0,0,315.3500061,230.5785065,84.77150726,-0.140864924,-0.129886866,-0.170777887,0,0,83.94928741,-0.458989024,0,0,0,1,0,1,27.28551292,6
3211,243,11,1,0,1,1,805,0,0,406.9032288,306.3077087,100.59552,-0.008928322,-0.044172801,0.50268656,-24.5270195,0,144.9323883,-0.11483559,0,0,1,1,0,1,21.37601662,27
32110,262,3,1,0,1,0,812,0,0,213.341629,128.5701141,84.77150726,-0.190041155,-0.126349241,-0.92880863,0,0,180.2735748,-0.11483559,0,0,1,1,0,1,122.1487045,15
32112,262,9,1,1,0,0,812,0,0,538.7511597,128.4570923,410.2940979,0.018844184,-0.099182315,1.688211799,-41.6680603,0,37.16214752,-0.359041333,0,1,0,1,0,1,-2.099049568,27
32113,262,5,1,1,0,0,812,0,0,619.114563,556.9487915,62.16577148,0.030963717,0.042163134,-0.156955361,-17.37330437,0,10.03377914,0.740589142,0,1,1,1,0,1,-16.35979843,20
32114,262,6,1,0,0,0,812,0,0,432.052124,403.7949524,28.25716972,-0.110965446,4.09E-04,-1.602273107,25.45607376,0,65.55402374,-2.229411125,0,0,0,0,0,1,30.35417366,14
32115,262,6,1,1,1,0,812,0,0,346.9415283,152.532196,194.409317,-0.0678652,-0.127240807,0.841643572,38.1004982,0,126.4256363,0.740589142,0,1,1,1,0,1,53.41069031,29
32116,262,6,1,1,0,0,812,0,0,1487.457397,1286.831421,200.6259003,0.408829361,0.377260536,0.491464555,-47.38174438,0,0,0.740589142,0,1,1,1,0,1,-27.78577232,14
32117,262,13,1,1,1,0,812,0,0,996.0651855,719.1449585,276.9202576,0.143129274,0.091410033,0.753105998,-68.56416321,0,196.6620941,0.740589142,0,1,1,1,0,1,10.60827446,22
32118,262,6,1,0,1,0,812,0,0,366.7780457,319.3059998,47.4720459,-0.09687119,-0.0886871,-0.1265091,135.6418457,0,0,0.740589142,0,1,1,1,0,1,45.73424149,13
3212,243,4,1,0,1,1,805,0,0,128.6831512,77.82024384,50.86290359,-0.206091836,-0.175907448,-0.451643497,-11.42736149,0,0,-2.229411125,0,0,0,0,0,1,-8.750479698,11
3213,243,9,1,1,1,0,805,0,0,245.2722321,158.2401428,87.0320816,-0.108001247,-0.128061384,0.275940865,-40.55319595,0,8.361483574,0.740589142,0,1,1,1,0,1,-7.916719437,34
3214,243,9,1,0,1,0,805,0,0,305.4599915,239.9033661,65.556633,-0.077753752,-0.066693187,-0.165717721,83.6519928,0,0,0.740589142,0,1,1,1,0,1,17.97830582,26
3215,243,5,1,0,1,0,805,0,0,104.8340988,66.96949005,37.86460495,-0.259759277,-0.185909182,-1.080839157,-6.782092094,0,58.53038788,-1.12978065,0,0,1,0,0,1,20.59838867,9
3216,243,3,1,1,1,0,805,0,0,1292.200317,1239.076904,53.12347794,0.235125601,0.250835896,-0.201224059,13.02905273,0,23.41215515,0.740589142,0,1,1,1,0,1,19.47559166,37
3217,243,8,1,1,1,0,805,0,0,200.3433228,89.57522583,110.7681046,-0.243669435,-0.16138041,-1.199823022,-27.87161064,0,0,-2.229411125,0,0,0,0,0,1,-7.575757504,9
3218,243,8,1,1,1,0,805,0,0,536.0385132,421.3143921,114.7241058,0.042641077,-0.01287164,0.797374904,-10.68411732,0,0,-0.11483559,0,0,1,1,0,1,-2.912830591,17
32201,263,5,1,0,1,1,2800,0,0,148.0675659,122.636116,25.4314518,-0.188963681,-0.154216945,-0.515136659,0,10.49830723,57.35977554,0.740589142,0,1,1,1,0,1,24.96011925,20
32202,263,6,1,1,1,0,2800,0,0,649.914917,254.3145294,395.6003723,0.029869646,-0.081377313,1.592436194,-16.72296715,-0.627111197,593.1079102,0.740589142,0,1,1,1,0,1,191.7034302,33
32203,263,8,1,0,1,0,2800,0,0,1054.275024,928.8131714,125.4618301,0.358311087,0.237910524,1.755689025,-25.82769394,0,26.7567482,0.740589142,0,1,1,1,0,1,-8.15113163,34
32204,263,6,1,0,1,0,2800,0,0,106.8120956,35.60403442,71.20806885,-0.188880041,-0.125180081,-0.92880863,0,0,117.0607758,0.740589142,0,1,1,1,0,1,39.79669952,7
32205,263,3,1,1,1,1,2800,0,0,248.3805237,137.0472717,111.3332443,-0.001289257,-0.096602269,1.361693859,0,4.180741787,0,0.740589142,0,1,1,1,0,1,2.237565279,15
32206,263,4,1,0,1,0,2800,0,0,317.0454407,158.8052979,158.2401428,-0.059647936,-0.114394359,0.776314259,0,0,78.04051208,0.740589142,0,1,1,1,0,1,39.79670334,25
32207,263,3,1,0,1,0,2800,0,0,469.9167175,269.855957,200.0607605,-0.108476557,-0.079369664,-0.426599026,-38.09120178,0,126.4256363,-1.12978065,0,0,1,0,0,1,51.33934402,25
32208,263,5,1,1,1,0,2800,0,0,757.0095825,338.8034668,418.2061157,-0.011963116,-0.090103008,1.115271211,17.09459114,0,163.8850861,0.740589142,0,1,1,1,0,1,72.42041016,27
32209,263,5,1,0,0,0,2800,0,0,177.7375946,87.31465149,90.42294312,-0.199424535,-0.172292367,-0.407374799,16.04166031,0,114.7195511,0.740589142,0,1,1,1,0,1,52.08594513,19
32210,263,12,1,1,0,0,2800,0,0,1202.059937,562.317688,639.7423096,0.244869769,0.066843264,2.567827225,-11.11148357,0,243.5978851,0.740589142,0,1,1,1,0,1,38.15448761,32
32211,263,8,1,1,1,0,2800,0,0,233.9128418,156.262146,77.65070343,-0.106762864,-0.123716116,0.231672183,-12.44931984,0,42.14188004,-1.214466095,0,0,0,1,0,1,6.822977066,14
32212,263,5,1,1,1,0,2800,0,0,205.3165894,65.16103363,140.1555634,-0.154481784,-0.180275664,0.353269368,-26.80319977,0,3.344593525,-1.12978065,0,0,1,0,0,1,-10.64441872,10
32213,263,6,1,0,1,1,2800,0,0,276.0725403,211.0810547,64.9914856,-0.088795289,-0.12149398,0.458417863,11.89188766,0,14.0472908,-2.229411125,0,0,0,0,0,1,8.605036736,13
32214,263,4,1,0,0,0,2800,0,0,69.51263428,28.82231331,40.69032288,-0.257434756,-0.18976526,-0.992301643,-13.93580532,0,33.4459343,0.740589142,0,1,1,1,0,1,10.06904411,9
32215,263,9,1,0,1,0,2800,0,0,446.1806946,134.7866974,311.3940125,-0.154842526,-0.157603219,0.024138071,-13.00675201,0,463.5606384,0.740589142,0,1,1,1,0,1,102.4932938,5
32216,263,7,1,1,1,1,2800,0,0,502.6950378,312.8068542,189.8881836,-0.058939159,-0.107612498,0.689612985,-14.86485958,0,13.00675201,-2.229411125,0,0,0,0,0,1,-6.268836498,9
32217,263,5,1,1,0,1,2800,0,0,498.4564514,9.042294502,498.4564514,-0.219420493,-0.205509529,-0.220448405,0,0,0,-1.214466095,0,0,0,1,0,1,0,7
32218,263,8,1,0,0,1,2800,0,0,585.8841553,429.9045715,155.9795685,-0.006016506,-0.044339217,0.546955466,-16.39779854,0,8.361483574,-1.214466095,0,0,0,1,0,1,-7.77953577,31
32301,264,6,1,0,1,0,1200,0,1,926.835144,814.3716431,112.4635315,0.296192765,0.252418816,0.654717207,265.0126343,4.087836742,58.53038788,0.740589142,0,1,1,1,0,1,112.7173767,44
32302,264,6,1,0,1,1,1200,0,1,146.3721313,113.5938187,32.7783165,-0.193505213,-0.16943042,-0.363105983,0,0,46.8243103,0.740589142,0,1,1,1,0,1,13.55325413,8
32303,264,10,1,0,1,0,1200,0,0,407.2423096,283.7019653,123.5403442,-0.135872349,-0.102103792,-0.495912284,-24.15539742,0,42.14188004,-0.11483559,0,0,1,1,0,1,3.060990095,11
32304,264,4,1,0,1,0,1200,0,1,305.0643921,208.424881,96.63951874,-0.071167625,-0.113039419,0.591224194,19.49980545,0,42.14188004,0.740589142,0,1,1,1,0,1,28.93598557,25
32305,264,9,1,0,1,1,1200,0,0,245.5547943,128.0049744,117.5498199,-0.136668354,-0.139400125,0.02552145,-16.72296906,0,73.02362061,0.740589142,0,1,1,1,0,1,11.42223835,17
32306,264,5,1,0,1,0,1200,0,0,448.1586914,336.2603149,111.8983917,-0.104331143,-0.043144554,-0.884539843,-40.13512039,0,140.4729309,-1.214466095,0,0,0,1,0,1,30.39892578,12
32307,264,8,1,0,0,0,1200,0,1,159.6529999,91.83580017,67.81720734,-0.19337222,-0.156903148,-0.5401811,0,0,460.8849792,0.740589142,0,1,1,1,0,1,118.2105865,11
32308,264,6,1,1,0,0,1200,0,1,933.6168823,700.777771,232.8390808,0.122815967,0.098156042,0.364478469,-37.81248474,105.6798706,70.23646545,0.740589142,0,1,1,1,0,1,44.31978226,29
32309,264,7,1,1,1,0,1200,0,0,418.1495972,257.6488647,160.5007172,-0.129833654,-0.119746692,-0.156955361,5.713681221,-35.30404282,0,0.740589142,0,1,1,1,0,1,-10.09644413,17
32310,264,5,1,0,1,1,1200,0,0,679.5283813,611.7111816,67.81720734,-0.061735649,-0.016813669,-0.647942901,-9.29053688,0,62.43240738,-2.229411125,0,0,0,0,0,1,21.59570503,13
32311,264,7,1,0,1,0,1200,0,0,338.8034668,257.422821,81.38064575,-0.099142201,-0.071316212,-0.407374799,-12.54222584,0,37.45944595,-1.373986602,0,1,0,0,0,1,6.52638483,26
32312,264,5,1,0,0,0,1200,0,0,350.1063232,294.7222595,55.38405228,-0.027152574,0.004269866,-0.451643497,18.30235672,0,93.64862061,-1.12978065,0,0,1,0,0,1,42.9731636,23
32313,264,5,1,0,1,0,1200,0,0,352.7059937,270.1950378,82.51093292,-0.121431187,-0.057264581,-0.92880863,-33.53883743,0,114.7195511,0.740589142,0,1,1,1,0,1,30.48847008,17
32314,264,4,1,0,0,0,1200,0,0,516.7670898,476.0767822,40.69032288,-0.079098769,-0.044937432,-0.495912284,6.317564964,0,11.70607758,-0.11483559,0,0,1,1,0,1,9.301879883,19
32315,264,7,1,0,0,0,1200,0,0,629.0610962,518.519043,110.5420456,-0.004074063,0.030606335,-0.495912284,0,0,0,0.740589142,0,1,1,1,0,1,-10.13754177,25
32316,264,7,1,0,1,0,1200,0,1,92.74002838,71.26457977,21.47544861,-0.198825851,-0.161049023,-0.559405327,4.324747086,0,196.6620941,0.740589142,0,1,1,1,0,1,59.53339767,13
32317,264,5,1,1,1,1,1200,0,1,508.9116211,78.27236176,430.6392517,-0.061733156,-0.135773554,1.051778436,-14.86485958,-3.716214895,0,-0.359041333,0,1,0,1,0,1,-8.055234909,18
32318,264,9,1,1,0,0,1200,0,0,230.295929,135.3518372,94.9440918,-0.127679616,-0.111381069,-0.245492861,-6.874997139,0,150.5067139,-0.359041333,0,1,0,1,0,1,32.77795029,29
32319,264,6,1,0,0,0,1200,0,0,253.353775,172.538269,80.81550598,-0.16491729,-0.134448037,-0.451643497,-21.36823463,0,11.1486454,-1.214466095,0,0,0,1,0,1,-4.392459393,14
32321,264,4,1,1,1,0,1200,0,0,881.1715698,634.769043,246.4025116,0.031521473,0.050266929,-0.264717102,10.9628334,0,14.0472908,0.740589142,0,1,1,1,0,1,12.81165886,20
32322,264,6,1,0,1,0,1200,0,1,360.8440552,225.2096405,135.6344147,-0.158698767,-0.131284833,-0.407374799,-35.58275604,0,131.1080475,-1.12978065,0,0,1,0,0,1,30.94872475,23
32323,264,3,1,0,0,0,1200,0,1,156.5447235,50.29776001,106.2469559,-0.232801408,-0.169405311,-0.92880863,70.5151825,0,180.2735748,0.740589142,0,1,1,1,0,1,168.7380066,22
32324,264,6,1,0,1,0,1200,0,0,423.2923889,277.4854126,145.8069916,-0.102188475,-0.104681686,0.02552145,52.95606613,0,0,0.740589142,0,1,1,1,0,1,18.2201786,30
32325,264,7,1,0,1,0,1200,0,1,154.8492889,85.90179443,68.94749451,-0.214491159,-0.150968388,-0.92880863,-0.371621549,0,140.4729309,-1.12978065,0,0,1,0,0,1,39.9747963,19
32326,264,6,1,0,0,0,1200,0,0,185.0844574,144.3941345,40.69032288,-0.223341808,-0.149239749,-1.080839157,-7.43242979,0,0,-1.12978065,0,0,1,0,0,1,-3.819844007,7
32327,264,8,1,1,1,0,1200,0,1,491.2226257,325.3530579,165.8695831,-0.053429972,-0.070014179,0.231672183,0,0,10.03377914,-1.214466095,0,0,0,1,0,1,1.750095844,17
32328,264,12,1,1,0,1,1200,0,1,920.6185913,711.5155029,209.1030579,0.059403449,0.09452302,-0.495912284,75.71788025,0,0,-2.229411125,0,0,0,0,0,1,12.33857632,26
32329,264,2,1,0,0,1,1200,0,0,123.3708038,64.59588623,58.77490997,-0.251856178,-0.174853042,-1.125108004,-2.424830198,0,0,0.740589142,0,1,1,1,0,1,-7.238136292,8
32330,264,10,1,1,0,0,1200,0,1,764.5259399,667.3212891,97.20465851,0.135281071,0.107609063,0.408747166,13.22972679,0,0,0.740589142,0,1,1,1,0,1,-0.297869861,33
32331,264,7,1,0,1,0,1200,0,0,192.99646,130.8306885,62.16577148,-0.159616545,-0.118470103,-0.603674114,-28.98647881,0,71.53713226,0.740589142,0,1,1,1,0,1,8.575811386,13
32332,264,4,1,0,1,0,1200,0,0,715.7540894,506.6510315,209.1030579,0.02789215,0.053498678,-0.363105983,-31.58782768,-144.9323883,0,0.740589142,0,1,1,1,0,1,-96.85462189,25
32333,264,9,1,0,1,0,1200,0,0,362.3699341,292.2921448,70.07778168,-0.100840025,-0.068581946,-0.470867842,-26.89610672,0,280.9458618,-1.214466095,0,0,0,1,0,1,54.75642395,15
32334,264,8,1,1,1,0,1200,0,1,252.1669769,183.2194824,68.94749451,-0.038624369,-0.024808049,-0.201224059,-23.04053307,0,297.2972107,0.740589142,0,1,1,1,0,1,68.25374603,24
32335,264,7,1,1,1,0,1200,0,1,952.718689,394.3570557,558.3616333,0.074391611,-0.042743977,1.680974007,31.5878315,0,371.621521,-1.12978065,0,0,1,0,0,1,116.6554489,33
32336,264,8,1,0,1,0,1200,0,1,234.5345001,173.4990234,61.03548431,-0.201846227,-0.130693793,-1.03657043,-30.65877342,0,220.0742493,0.740589142,0,1,1,1,0,1,47.6793251,22
32337,264,7,1,0,1,0,1200,0,0,386.8406372,159.6529999,227.1876373,-0.162555739,-0.138266817,-0.363105983,-61.13173676,0,131.1080475,0.740589142,0,1,1,1,0,1,18.99281883,24
32338,264,7,1,1,0,0,1200,0,1,414.8152466,236.2299347,178.5853119,-0.07812842,-0.126934528,0.689612985,-13.70354176,0,0,0.740589142,0,1,1,1,0,1,-4.863280296,20
32339,264,8,1,1,1,0,1200,0,0,1173.520264,986.4577637,187.0624542,0.440439761,0.381482422,0.885912478,-50.26180649,0,0,0.740589142,0,1,1,1,0,1,-16.38617134,40
32340,264,8,1,0,1,1,1200,0,1,108.1684418,65.78269196,42.38575363,-0.26988706,-0.165808886,-1.513735533,0,0,593.1079102,-1.12978065,0,0,1,0,0,1,152.3302612,6
32341,264,5,1,1,1,0,1200,0,0,580.741333,367.1171265,213.6241913,-0.109039836,-0.070641801,-0.559405327,0,0,154.5202179,0.740589142,0,1,1,1,0,1,61.49597168,14
32342,264,4,1,0,1,0,1200,0,0,287.6014709,163.269928,124.331543,-0.148684666,-0.115004763,-0.495912284,-9.987326622,0,0,0.740589142,0,1,1,1,0,1,-5.4540658,14
32343,264,3,1,1,0,0,1200,0,0,792.9526978,555.5924683,237.3602142,0.066192679,0.074537508,-0.112686567,28.95860291,0,0,0.740589142,0,1,1,1,0,1,-3.713917971,45
32345,264,9,1,0,1,0,1200,0,1,405.490387,281.158844,124.331543,-0.026498314,-0.068061039,0.591224194,-17.83782959,0,0,0.740589142,0,1,1,1,0,1,-4.730852127,35
32346,264,7,1,1,1,1,1200,0,1,524.453064,291.6139832,232.8390808,-0.181031063,-0.098308668,-1.199823022,-23.22634315,0,93.64862061,-0.359041333,0,1,0,1,0,1,17.48041153,20
32347,264,3,1,1,1,0,1200,0,1,408.5986633,171.2384491,237.3602142,-0.144924074,-0.134941518,-0.156955361,4.761398792,0,19.51012802,0.740589142,0,1,1,1,0,1,11.07594776,26
32348,264,9,1,1,1,0,1200,0,1,872.5813599,290.4837036,582.0976563,0.033738378,-0.096482471,1.863916278,8.342902184,0,22.2972908,0.740589142,0,1,1,1,0,1,5.719643593,37
32349,264,3,1,0,1,0,1200,0,1,129.4178314,59.34005356,70.07778168,-0.207651868,-0.169936106,-0.559405327,0,0,0,0.740589142,0,1,1,1,0,1,0,14
32350,264,3,1,0,1,0,1200,0,1,161.631012,71.20806885,90.42294312,-0.156602621,-0.158126831,0.006297294,-7.989861012,0,11.70607758,0.740589142,0,1,1,1,0,1,2.077740192,13
32351,264,3,1,0,0,1,1200,0,1,50.01519012,42.10318375,11.30286789,-0.238924876,-0.161832288,-1.125108004,0.557432234,25.08445168,0,0.740589142,0,1,1,1,0,1,14.49622822,8
32352,264,4,1,1,1,0,1200,0,0,1019.801208,880.7759399,139.0252686,0.138186961,0.186623037,-0.678389192,72.93070221,0,280.9458618,0.740589142,0,1,1,1,0,1,180.9551086,25
32353,264,8,1,0,1,0,1200,0,0,268.1605225,145.5244141,122.636116,-0.15207544,-0.144273311,-0.1265091,57.60133362,0,50.7263298,0.740589142,0,1,1,1,0,1,27.71384811,24
32354,264,7,1,1,0,0,1200,0,1,831.3259277,650.4800415,180.8458862,0.168519139,0.096350677,1.047794342,16.9161129,0,350.7363281,0.740589142,0,1,1,1,0,1,100.204895,31
