st,state,cd,dailykos_name,largest_place,pct_trump,pct_romney,pct_mccain,totalvoters,region,division
UT,Utah,UT-04,Southern Salt Lake County and rural areas to the south,West Jordan,0.5468531468531468,0.6899383983572895,0.5783505154639176,275019,West,Mountain
VA,Virginia,VA-01,Western Chesapeake Bay and exurbs of D.C. and Richmond,Mechanicsville,0.5654008438818565,0.5602836879432624,0.5584677419354839,395102,South,South Atlantic
VA,Virginia,VA-02,Virginia Beach,Virginia Beach,0.5180467091295117,0.5116514690982775,0.5161616161616162,328318,South,South Atlantic
VA,Virginia,VA-03,Hampton Roads,Newport News,0.33403141361256544,0.31648129423660265,0.3413897280966767,324746,South,South Atlantic
VA,Virginia,VA-04,Richmond and Southside Virginia,Richmond,0.38726513569937365,0.3896761133603239,0.3941532258064516,365223,South,South Atlantic
VA,Virginia,VA-05,Charlottesville and South-central Virginia,Charlottesville,0.5579937304075235,0.5335365853658537,0.5272727272727273,368707,South,South Atlantic
VA,Virginia,VA-06,Shenandoah Valley,Roanoke,0.63107822410148,0.5981688708036622,0.583417593528817,347866,South,South Atlantic
VA,Virginia,VA-07,Suburban Richmond,Tuckahoe,0.5343915343915343,0.5531914893617021,0.5473790322580645,390797,South,South Atlantic
VA,Virginia,VA-08,Inner D.C. suburbs,Arlington,0.22139830508474576,0.31376518218623484,0.33097880928355194,374319,South,South Atlantic
VA,Virginia,VA-09,Southwest Virginia,Blacksburg,0.7159209157127991,0.6438775510204082,0.5973630831643002,318566,South,South Atlantic
VA,Virginia,VA-10,Loudoun County and D.C. suburbs and exurbs,Ashburn,0.4470338983050848,0.5055724417426545,0.5,410186,South,South Atlantic
VA,Virginia,VA-11,D.C. suburbs in Fairfax and Prince William Counties,Dale City,0.2913135593220339,0.3674089068825911,0.38810483870967744,361160,South,South Atlantic
VT,Vermont,VT-01,All of Vermont,Burlington,0.3482758620689655,0.31771894093686354,0.31097560975609756,319265,Northeast,New England
WA,Washington,WA-01,Northern Seattle suburbs,Kirkland,0.4113166485310119,0.44455852156057496,0.42668024439918534,367489,West,Pacific
WA,Washington,WA-02,Northern Puget Sound,Everett,0.37949836423118866,0.3909465020576132,0.383282364933741,342905,West,Pacific
WA,Washington,WA-03,Vancouver and southwestern Washington,Vancouver,0.5400432900432901,0.5087179487179487,0.4806122448979592,331061,West,Pacific
WA,Washington,WA-04,Yakima and the Tri-Cities,Yakima,0.6225806451612903,0.6116803278688524,0.600407747196738,254417,West,Pacific
WA,Washington,WA-05,Spokane area and rural eastern Washington,Spokane,0.5717415115005476,0.5504115226337448,0.5251282051282051,336042,West,Pacific
WA,Washington,WA-06,Olympic Peninsula and Tacoma,Tacoma,0.4326396495071194,0.42343268242548815,0.4177732379979571,348641,West,Pacific
WA,Washington,WA-07,Seattle,Seattle,0.12937433722163308,0.18602261048304217,0.18292682926829268,430178,West,Pacific
WA,Washington,WA-08,Eastern Seattle suburbs and two rural counties east of the Cascades,Auburn,0.48376623376623373,0.4918200408997955,0.4760935910478128,337500,West,Pacific
WA,Washington,WA-09,Southeastern Seattle and the suburbs to its south and east,Bellevue,0.24840085287846483,0.30234933605720127,0.3035532994923858,303206,West,Pacific
WA,Washington,WA-10,Olympia area and Tacoma suburbs,Lakewood,0.4375,0.4219712525667352,0.4175152749490834,309846,West,Pacific
WI,Wisconsin,WI-01,Southeastern Wisconsin,Kenosha,0.5542676501580611,0.5212121212121212,0.4863498483316481,364660,North Central,East North Central
WI,Wisconsin,WI-02,Madison area,Madison,0.3059071729957806,0.30870445344129555,0.28976697061803447,420404,North Central,East North Central
WI,Wisconsin,WI-03,Southwestern Wisconsin,Eau Claire,0.5239107332624867,0.44421906693711966,0.3969543147208122,366794,North Central,East North Central
WI,Wisconsin,WI-04,Milwaukee,Milwaukee,0.22755741127348644,0.24016145307769932,0.24848484848484848,316792,North Central,East North Central
WI,Wisconsin,WI-05,Milwaukee suburbs,Waukesha,0.6061246040126715,0.6191919191919192,0.5777777777777778,406809,North Central,East North Central
WI,Wisconsin,WI-06,Fox River Valley and Sheboygan,Oshkosh,0.5894179894179894,0.5369059656218402,0.49949341438703143,373471,North Central,East North Central
WI,Wisconsin,WI-07,Northwestern Wisconsin,Wausau,0.6077812828601472,0.5157041540020264,0.4598984771573604,375980,North Central,East North Central
WI,Wisconsin,WI-08,Northeastern Wisconsin,Green Bay,0.5928270042194093,0.5187057633973711,0.4559270516717325,375229,North Central,East North Central
WV,West Virginia,WV-01,Northern West Virginia,Parkersburg,0.7203389830508474,0.6366427840327533,0.5773930753564156,242185,South,South Atlantic
WV,West Virginia,WV-02,Charleston to the Eastern Panhandle,Charleston,0.6911764705882353,0.6122448979591837,0.554766734279919,256228,South,South Atlantic
WV,West Virginia,WV-03,Southern West Virginia,Huntington,0.75678496868476,0.6646216768916156,0.5683673469387756,219354,South,South Atlantic
WY,Wyoming,WY-01,All of Wyoming,Cheyenne,0.7570194384449244,0.7118997912317327,0.6659856996935648,257117,West,Mountain
